filename,width,height,class,xmin,ymin,xmax,ymax
kaca-22-_jpg.rf.252693315e33bb2711579d5769925847.jpg,600,600,Anorganik,156,126,390,510
bungkus_makanan-48-_jpg.rf.255339af59c475bba576df0d948b0cf8.jpg,600,600,Anorganik,202,178,463,440
bungkus_makanan-32-_jpg.rf.25880ebacc2e85a998e5edaef5c5295e.jpg,600,600,Anorganik,16,211,411,479
kaleng-3-_jpg.rf.258c1bcbbce024fdedfc5529614f6979.jpg,600,600,Anorganik,224,223,504,530
kardus-42-_jpg.rf.238ffc543c2f8c18deee2e3536a453e2.jpg,600,600,Organik,41,144,524,504
tissue-20-_jpg.rf.263839922c1588effc362640da1fffc1.jpg,600,600,Organik,187,180,479,381
kertas-29-_jpg.rf.25e0ffc06c5d6083006f94dfdde57360.jpg,600,600,Organik,173,177,485,488
kardus-43-_jpg.rf.265cf51b5d25ece145199436ca0bb8b6.jpg,600,600,Organik,21,171,539,489
botol_minum-39-_jpg.rf.27a7ae6f2d2007048c0736ce275a1c14.jpg,600,600,Anorganik,32,198,582,393
kayu-1-_jpg.rf.27fac9ee1d4b9caf0bcc28861dbac609.jpg,600,600,Organik,56,286,540,443
botol_minum-13-_jpg.rf.281f36afca2f6ab7a0cf6f23c4ee99ad.jpg,600,600,Anorganik,230,33,432,462
daun-43-_jpg.rf.27c82f00f9f12725a714ac29080b6b0e.jpg,600,600,Organik,68,217,460,422
botol_minum-19-_jpg.rf.27eed39a21edd54d295ae7071453c636.jpg,600,600,Anorganik,230,1,424,531
kardus-10-_jpg.rf.2822228feb7f3ba78f8ba772f5025953.jpg,600,600,Organik,80,17,467,573
baja-34-_jpg.rf.293c60d71484f4d9dbad9779410c5874.jpg,600,600,Anorganik,9,223,511,477
kertas-45-_jpg.rf.2909f561e72b8f7292801bf566baf2ac.jpg,600,600,Organik,70,113,496,467
kaleng-19-_jpg.rf.2a5d49ca2dc933f34fd87a4d4e5b0123.jpg,600,600,Anorganik,53,55,518,560
kertas-47-_jpg.rf.2a1acb8e8f95a35ae9744c6f6de6769e.jpg,600,600,Organik,51,87,379,489
kayu-47-_jpg.rf.29589fd202811aecd715f39c12b13e57.jpg,600,600,Organik,257,27,417,557
baja-28-_jpg.rf.2ad0682f4f8b3dfcf0cc50c820d0836c.jpg,600,600,Anorganik,66,217,454,466
kertas-35-_jpg.rf.2af181d2c6cb09034d9eda0d187094c0.jpg,600,600,Organik,167,197,441,530
baja-10-_jpg.rf.2c31a2c8d4e1197a31c978aef7c8f627.jpg,600,600,Anorganik,101,124,504,489
daun-38-_jpg.rf.2c12b871bb88bb21c0ced9480befc2eb.jpg,600,600,Organik,73,231,546,427
kayu-17-_jpg.rf.2bf33c4190ee210208b689a298cd185a.jpg,600,600,Organik,222,40,402,548
kardus-44-_jpg.rf.2b97dcb89899bff6190981f874b119c1.jpg,600,600,Organik,164,116,477,493
kaleng-38-_jpg.rf.2c7d410372dc8d452a631b33d5a630a1.jpg,600,600,Anorganik,120,112,445,487
kaleng-14-_jpg.rf.2d43ba7457de70475e79d114e951808f.jpg,600,600,Anorganik,96,74,451,500
kardus-14-_jpg.rf.2cc835df6c416fbdd1f51b1f951f22b2.jpg,600,600,Organik,34,81,523,561
kayu-45-_jpg.rf.2dcedce211aaff4d2eabd4d215212b13.jpg,600,600,Organik,187,41,414,600
kertas-4-_jpg.rf.2d522bff3442775aa76fa519a6e30363.jpg,600,600,Organik,247,187,429,424
daun-46-_jpg.rf.2c894be3765fe4eb1d9e8e1cba99b750.jpg,600,600,Organik,132,188,510,465
tissue-29-_jpg.rf.2e29e94804aafb06141776443e1b8e92.jpg,600,600,Organik,124,226,507,477
kaleng-8-_jpg.rf.2e7c1d40f18500460b1a82d7e33ccee9.jpg,600,600,Anorganik,187,1,600,447
tissue-13-_jpg.rf.2f6f25eeec7a105e30a1c088c9ecda7d.jpg,600,600,Organik,156,170,397,441
kertas-28-_jpg.rf.7683f8cbafcb73e04db0b8c4321db2cb.jpg,600,600,Organik,184,139,471,427
kaleng-32-_jpg.rf.6f9d6c93f7418f771657636e55bc4731.jpg,600,600,Anorganik,80,81,440,510
kertas-30-_jpg.rf.70c9371a3aa685222dbe2341a51888e8.jpg,600,600,Organik,206,107,447,367
kaleng-8-_jpg.rf.7241b55509f9cb7d9ca9f8ce2581cb0b.jpg,600,600,Anorganik,187,1,600,447
daun-26-_jpg.rf.7107961cf8eda39b55b8d62e793704be.jpg,600,600,Organik,136,173,466,444
kardus-49-_jpg.rf.775c278f1541a35295143047b33f0313.jpg,600,600,Organik,66,144,493,460
tissue-1-_jpg.rf.72e70e95e264c3a5976b845dbe7c8aa2.jpg,600,600,Organik,188,180,487,482
kardus-32-_jpg.rf.77284e435683174a92e0e6e1e8c2200b.jpg,600,600,Organik,47,98,502,557
kayu-12-_jpg.rf.7698f8a336df09e8d2477d816a49b5b5.jpg,600,600,Organik,146,111,521,517
kayu-36-_jpg.rf.705aab3c44e3da7c68734d04e6929cbf.jpg,600,600,Organik,223,119,410,584
kayu-7-_jpg.rf.765e79d517b7f9cea51a61e40f0870ba.jpg,600,600,Organik,67,222,577,470
baja-30-_jpg.rf.7027932dab0be741f0ff843ac5e14f09.jpg,600,600,Anorganik,83,76,454,491
botol_minum-50-_jpg.rf.7010d8bbdd4f83d50cfbf1d553ff7dca.jpg,600,600,Anorganik,70,230,600,503
kayu-49-_jpg.rf.715665a8dba839124b550e0e5c1438c2.jpg,600,600,Organik,207,43,395,552
kertas-49-_jpg.rf.779455963c9ad19013d2417da59d0ee4.jpg,600,600,Organik,113,166,420,493
kaca-44-_jpg.rf.73e499823edb1584b55386262d44cac9.jpg,600,600,Anorganik,58,130,443,493
baja-22-_jpg.rf.718be5e1bf43c562882394119bd42128.jpg,600,600,Anorganik,69,186,519,554
kardus-20-_jpg.rf.7141a77f49cd0f39e0cb36149c8ddc11.jpg,600,600,Organik,133,43,500,543
kertas-33-_jpg.rf.728a48531000c81a473056c15f1b3e59.jpg,600,600,Organik,231,91,459,393
daun-26-_jpg.rf.77e48cea3b36266ee169d07f470f0a82.jpg,600,600,Organik,136,173,466,444
baja-2-_jpg.rf.7402ea828c6c242a034c00e1422eaec1.jpg,600,600,Anorganik,179,83,386,519
kaca-15-_jpg.rf.7127c51655f842ac4248544e77e50e64.jpg,600,600,Anorganik,133,104,511,437
kertas-10-_jpg.rf.703ac8f42712db5595acf81bb27b256f.jpg,600,600,Organik,162,187,448,398
bungkus_makanan-23-_jpg.rf.77862587a23f043cee28beee064c3beb.jpg,600,600,Anorganik,154,123,380,466
kaca-39-_jpg.rf.723eb6173a0c1a05e263e55ecb13dfa0.jpg,600,600,Anorganik,146,164,356,481
kertas-32-_jpg.rf.785c7e09de9d2402b40b8fd04547a00a.jpg,600,600,Organik,247,137,447,413
baja-23-_jpg.rf.764d03309ad697d1ec728147c448dbca.jpg,600,600,Anorganik,4,164,494,460
daun-9-_jpg.rf.7889fe4a9aa0bb52182d9b49c3223bf6.jpg,600,600,Organik,90,258,467,478
botol_minum-41-_jpg.rf.78e103898e3cda658b7e0f079472efb1.jpg,600,600,Anorganik,30,284,580,479
daun-50-_jpg.rf.78f72a2b84ba5191f1daf271c53fe0d4.jpg,600,600,Organik,129,190,480,411
botol_minum-8-_jpg.rf.79162dd96673bfb899544511840e19c7.jpg,600,600,Anorganik,239,49,437,581
kayu-46-_jpg.rf.79aa67afe63953a7d1ce2100805b9d19.jpg,600,600,Organik,188,32,440,593
baja-31-_jpg.rf.79f705294bde6b8bd102d5eef7633e26.jpg,600,600,Anorganik,139,114,410,577
tissue-39-_jpg.rf.7a08b130cf11cb76831c8a2685b4e452.jpg,600,600,Organik,100,214,450,534
baja-49-_jpg.rf.79432037b3183df3643c33a48174d12f.jpg,600,600,Anorganik,140,143,392,547
kayu-17-_jpg.rf.7a905e25da772ca3bb560bf6c924db93.jpg,600,600,Organik,222,40,402,548
kaca-42-_jpg.rf.7a5bebeeb5566351bf8fb824fc1c4e98.jpg,600,600,Anorganik,159,6,497,564
kaleng-25-_jpg.rf.7b4d8513e64530b45c424863638d01c2.jpg,600,600,Anorganik,114,31,500,504
botol_minum-35-_jpg.rf.7b951915e8072fadeca8518349227e94.jpg,600,600,Anorganik,301,137,483,537
kardus-19-_jpg.rf.7b4a354e44d5f64397e1cca6202174f2.jpg,600,600,Organik,164,17,554,541
baja-10-_jpg.rf.7b9e8f51599dab1ac251e5dfa9ef6eab.jpg,600,600,Anorganik,101,124,504,489
baja-16-_jpg.rf.7c7bdd5b762bc4f27b6cc2bf72f65f4e.jpg,600,600,Anorganik,200,33,427,524
daun-40-_jpg.rf.7d685abe8d77f4ce09a80502cb55c5cd.jpg,600,600,Organik,81,154,520,401
kaca-8-_jpg.rf.7d5d0292bb9541d4349a509aa5f4ca92.jpg,600,600,Anorganik,59,103,397,377
baja-29-_jpg.rf.7cee42eb9dcaef3891ccb160fa7b5d29.jpg,600,600,Anorganik,126,111,414,560
kaca-49-_jpg.rf.7f02fbf9874f1e0f9bcf9fea6ec5852d.jpg,600,600,Anorganik,227,78,387,482
daun-50-_jpg.rf.7e3f32b2b2bb1a398121500d2be1ff63.jpg,600,600,Organik,129,190,480,411
daun-45-_jpg.rf.7e1584a3e2d44dbd5a2518af9eab3cb8.jpg,600,600,Organik,169,140,494,416
kaleng-47-_jpg.rf.7e472f1795259726fe86ada3137d711c.jpg,600,600,Anorganik,44,101,416,557
baja-35-_jpg.rf.7f1230f7d944ff293b5b79925a1993d9.jpg,600,600,Anorganik,92,170,547,432
kaleng-35-_jpg.rf.7f07ca1f4bda2439dd88cc71f9d28550.jpg,600,600,Anorganik,134,41,499,460
botol_minum-12-_jpg.rf.7f7735f4707a8d54fc5ec5b625a74126.jpg,600,600,Anorganik,65,92,457,545
baja-7-_jpg.rf.7f34a11fb1c2f60afe712aa830ce1f4e.jpg,600,600,Anorganik,90,184,536,383
kaca-34-_jpg.rf.7e67d233460829e35cf37fe267a8ba41.jpg,600,600,Anorganik,260,147,453,550
daun-4-_jpg.rf.7f9058a643f6d6d5220295570088fcdb.jpg,600,600,Organik,194,163,493,449
kayu-29-_jpg.rf.7f8da6b356ac36d5ab9ade422aecc011.jpg,600,600,Organik,240,61,413,573
kertas-35-_jpg.rf.806dfc38b587e3185828b5c8ae5fb4c2.jpg,600,600,Organik,167,197,441,530
baja-32-_jpg.rf.8041b538d936b974692f3911d75047e1.jpg,600,600,Anorganik,212,87,372,495
kayu-46-_jpg.rf.807644c95632aefce4cc011a4a7a97e0.jpg,600,600,Organik,188,32,440,593
botol_minum-21-_jpg.rf.82e479197f6302b7bf6fa5e3881739ac.jpg,600,600,Anorganik,166,284,543,459
tissue-15-_jpg.rf.83027770941a7d12d5c25e0b815f40b2.jpg,600,600,Organik,113,267,377,459
tissue-44-_jpg.rf.8143cd59ff43635812b9572d11d409b6.jpg,600,600,Organik,176,199,463,454
kaleng-41-_jpg.rf.8303a2b54a404d94dd7b7efd6bdfdce2.jpg,600,600,Anorganik,102,173,477,548
daun-14-_jpg.rf.839b458c0f1a6dd5b1cf8a07db57b295.jpg,600,600,Organik,121,194,510,463
kayu-13-_jpg.rf.834e1a6250641a56e8141c916e74bf75.jpg,600,600,Organik,111,331,531,499
botol_minum-35-_jpg.rf.83aab066f9c380e8925912f8d47f0dc0.jpg,600,600,Anorganik,301,137,483,537
daun-28-_jpg.rf.845c3888c5ff1054c2cbd03049404b45.jpg,600,600,Organik,57,217,506,389
baja-50-_jpg.rf.83d83057e81f4e71a305535a416bad17.jpg,600,600,Anorganik,131,0,439,513
kardus-15-_jpg.rf.83db5f7f4801bc0ee41109a119d87951.jpg,600,600,Organik,97,65,455,560
botol_minum-27-_jpg.rf.83dfe83ef8bea1da670b427202d7bea4.jpg,600,600,Anorganik,176,39,344,559
botol_minum-18-_jpg.rf.84608a70462a1d5da8bc7e11f3130f07.jpg,600,600,Anorganik,50,240,437,438
kardus-35-_jpg.rf.859c9c215cc2b05fa9970a6e2f607345.jpg,600,600,Organik,69,164,519,560
tissue-39-_jpg.rf.861c9f02f054abb5349efdfc2b0d44fd.jpg,600,600,Organik,100,214,450,534
baja-47-_jpg.rf.852e73a30234e3d8706f32142bc20476.jpg,600,600,Anorganik,50,27,440,585
kaca-30-_jpg.rf.865fbbe7de5ff817461a3da3bcd04924.jpg,600,600,Anorganik,136,174,466,409
kardus-18-_jpg.rf.86d83856f16a0f50342ca61d1d4ba52a.jpg,600,600,Organik,48,57,593,433
baja-20-_jpg.rf.86b30ea18c4caa40632c32b07becfc6c.jpg,600,600,Anorganik,151,49,420,544
kayu-28-_jpg.rf.862b58c9c30de0fc9028433dc62624aa.jpg,600,600,Organik,189,59,424,533
kertas-36-_jpg.rf.876b9e568c1bc94c917fb47016468c19.jpg,600,600,Organik,201,213,517,504
kertas-11-_jpg.rf.870451267445651baf22b4cdd68c4e0c.jpg,600,600,Organik,196,137,471,357
kertas-17-_jpg.rf.8800f6d86ff589fb61611ec474d7b8b2.jpg,600,600,Organik,163,154,467,463
kardus-35-_jpg.rf.870b1b0e76e6d79188ad80944fdd7a86.jpg,600,600,Organik,69,164,519,560
kaleng-33-_jpg.rf.883d21173aa75374535ae33f47b5fac8.jpg,600,600,Anorganik,107,93,485,532
kaca-31-_jpg.rf.886604374b8407403a2d8056c3d72cff.jpg,600,600,Anorganik,129,154,456,414
kertas-33-_jpg.rf.8861ebb54097bfec114d5b6df2657638.jpg,600,600,Organik,231,91,459,393
botol_minum-23-_jpg.rf.881d024ca2f13f465aaeb7e5adbcc2e2.jpg,600,600,Anorganik,123,10,364,524
kardus-14-_jpg.rf.8889adf9036c1972b67e75f11b9a485f.jpg,600,600,Organik,34,81,523,561
kardus-50-_jpg.rf.88b93b92c908bce7aa5a8f1b6656a4da.jpg,600,600,Organik,166,51,463,580
baja-37-_jpg.rf.886c207e89e5c795029bcecc66631433.jpg,600,600,Anorganik,24,211,544,440
kardus-24-_jpg.rf.88d825a90795f3dc8c9b343676d67663.jpg,600,600,Organik,97,50,570,536
kaleng-50-_jpg.rf.8931ff5b6942e10bc4fadd527712644e.jpg,600,600,Anorganik,32,150,468,587
kertas-35-_jpg.rf.894196ef775f6066b915ff65ebf91f69.jpg,600,600,Organik,167,197,441,530
baja-44-_jpg.rf.8933525a93e786a77ba181d5a3c4b657.jpg,600,600,Anorganik,123,40,433,600
kardus-43-_jpg.rf.88f46c64f0ee35cf8ae62b3f71bdab19.jpg,600,600,Organik,21,171,539,489
daun-6-_jpg.rf.89ee2fddca6ba9297699817472929809.jpg,600,600,Organik,134,80,374,484
bungkus_makanan-27-_jpg.rf.8a3e971c238ddc000c9248f65d22faa2.jpg,600,600,Anorganik,86,189,469,567
botol_minum-37-_jpg.rf.897957893006d68fcd42c6379f37587b.jpg,600,600,Anorganik,62,272,578,473
baja-39-_jpg.rf.89fe5ac9d28a4a1822361ccf6b54a7c5.jpg,600,600,Anorganik,192,220,465,467
baja-42-_jpg.rf.8a52990fca1007285b74c459815eea43.jpg,600,600,Anorganik,200,11,493,547
daun-26-_jpg.rf.8acaf40ebae1842d165baa2f53d0b6c3.jpg,600,600,Organik,136,173,466,444
kaca-36-_jpg.rf.8b140368c90ac5024e429661fcc9e1aa.jpg,600,600,Anorganik,196,167,444,546
kardus-49-_jpg.rf.8a888dec48cac15c7dc6a616800c6e44.jpg,600,600,Organik,66,144,493,460
bungkus_makanan-19-_jpg.rf.8b20e8ef99ef0acf746a3acd33dae3af.jpg,600,600,Anorganik,191,160,514,490
tissue-3-_jpg.rf.8b9ae24d88e28ea28300b81d4abf95b0.jpg,600,600,Organik,180,233,477,387
daun-40-_jpg.rf.8b3ed9ee82bf6621c335463897db6422.jpg,600,600,Organik,81,154,520,401
baja-4-_jpg.rf.8b589ee61792a9251e41e6d820ba2d74.jpg,600,600,Anorganik,96,169,497,451
tissue-43-_jpg.rf.8bec6f0ac8cf4bd149da0ead7a615bbb.jpg,600,600,Organik,190,232,493,502
kardus-23-_jpg.rf.8c3a8dbd71b1ec36122328e1d8d5ee5b.jpg,600,600,Organik,163,76,474,579
bungkus_makanan-2-_jpg.rf.8c4c383d05e4aebc7d2ec71678a1c48f.jpg,600,600,Anorganik,139,151,446,431
kertas-46-_jpg.rf.8bddf0c4720b64e6405cadf88cc8ac6b.jpg,600,600,Organik,134,134,437,521
kayu-44-_jpg.rf.8c6d0344f0f8c6c8a8feded90c6f4415.jpg,600,600,Organik,183,80,377,600
daun-18-_jpg.rf.8d01511316513cd88f8fed68b6be4760.jpg,600,600,Organik,79,224,499,501
kardus-15-_jpg.rf.8d7a1e3e21093e6e40e02dae48bd4053.jpg,600,600,Organik,97,65,455,560
kardus-7-_jpg.rf.8cb2829022584c6010ab963346ccd320.jpg,600,600,Organik,53,181,586,563
kardus-46-_jpg.rf.8dfac6a1b760465869b264265018535a.jpg,600,600,Organik,90,59,497,509
botol_minum-29-_jpg.rf.8e9051d5bb5e816b740bebdeffaf50cd.jpg,600,600,Anorganik,211,91,446,501
kaleng-31-_jpg.rf.8d95807f3493449c7b579647415c7015.jpg,600,600,Anorganik,115,98,517,518
tissue-35-_jpg.rf.8ea2325e604eced06abe2c50b426023e.jpg,600,600,Organik,67,176,444,489
baja-24-_jpg.rf.8ed20b29c47228f172804d4552b3940a.jpg,600,600,Anorganik,104,0,377,576
kayu-43-_jpg.rf.8eefd38479560a96c6b41feca3c97c2f.jpg,600,600,Organik,0,262,581,464
kaleng-33-_jpg.rf.8ee3e7d9dbc1cdfaeb8fdb7ad0110c28.jpg,600,600,Anorganik,107,93,485,532
daun-21-_jpg.rf.8f1e0c3ec2417016b8ed4c7025574acc.jpg,600,600,Organik,21,164,524,407
tissue-40-_jpg.rf.8fa949222424f9e4274d78cc20f2070d.jpg,600,600,Organik,200,169,456,434
kaleng-44-_jpg.rf.8f370dbdc4a998d44cb63974b4e8d55a.jpg,600,600,Anorganik,86,144,529,516
botol_minum-7-_jpg.rf.90325f423ee42272697270abed9d64b5.jpg,600,600,Anorganik,132,148,555,500
bungkus_makanan-30-_jpg.rf.8f6013d75de01ee89a890926f76368b4.jpg,600,600,Anorganik,63,176,446,433
daun-4-_jpg.rf.90e88d96a0af79a1045f45c9bcc818ff.jpg,600,600,Organik,194,163,493,449
tissue-34-_jpg.rf.90cd78072bf60be13364f921930594a7.jpg,600,600,Organik,140,229,437,546
kardus-42-_jpg.rf.911ea8ec92917a4e1cd84933a0bb27a6.jpg,600,600,Organik,41,144,524,504
bungkus_makanan-15-_jpg.rf.9189cd4f4a86c829dd52cc8e0f0fe098.jpg,600,600,Anorganik,111,86,413,464
bungkus_makanan-12-_jpg.rf.91d6e23c826a19a9ed39027dbb474426.jpg,600,600,Anorganik,163,167,460,424
kaca-17-_jpg.rf.921502ff11958750c6b3ae15cb8baf27.jpg,600,600,Anorganik,121,180,519,449
kaca-19-_jpg.rf.912c7876676b49d4658f4fcc92e30dd8.jpg,600,600,Anorganik,117,99,350,479
tissue-2-_jpg.rf.923910bf628e90cfb4e727020c00d3f4.jpg,600,600,Organik,76,207,413,429
daun-20-_jpg.rf.9140008f67e34db96b36ebded2ccc7c5.jpg,600,600,Organik,93,190,554,441
botol_minum-6-_jpg.rf.92215b7835eae08676479c8e1a083708.jpg,600,600,Anorganik,219,223,436,517
bungkus_makanan-47-_jpg.rf.934de34e995ce23787d2026f9fc70f4a.jpg,600,600,Anorganik,213,191,439,444
kayu-33-_jpg.rf.924bc92241c27e802b46a237504615a0.jpg,600,600,Organik,73,271,573,474
kaca-37-_jpg.rf.93dbe2d85e14db599a548065120dea6f.jpg,600,600,Anorganik,288,150,435,528
kaleng-21-_jpg.rf.94766c887acd5eae5638f8c2a6449d82.jpg,600,600,Anorganik,6,56,423,519
tissue-37-_jpg.rf.943e4d7f0cd5700bdea4e91a5ef1315d.jpg,600,600,Organik,187,197,514,403
kaleng-38-_jpg.rf.93ca2a2e88fb940de6f52da36e09a3eb.jpg,600,600,Anorganik,120,112,445,487
kaleng-18-_jpg.rf.94cbea723e8c38ecb77c347c0135d3a1.jpg,600,600,Anorganik,76,111,583,600
kayu-47-_jpg.rf.94ac4cca5a6e8fd445a95c09d25d1961.jpg,600,600,Organik,257,27,417,557
baja-50-_jpg.rf.94d7000e1066175c51c3f72c3d916b63.jpg,600,600,Anorganik,131,0,439,513
baja-9-_jpg.rf.94d029d15e24ff4d2e79f889c40d2e3d.jpg,600,600,Anorganik,117,134,407,517
tissue-19-_jpg.rf.952f349a0d6e44eaf6472afc77891615.jpg,600,600,Organik,217,196,450,441
tissue-39-_jpg.rf.9537a0ada6693f183e9c29b8bcfcb15b.jpg,600,600,Organik,100,214,450,534
kertas-18-_jpg.rf.95669a685e156c8cf5a96702c8a74434.jpg,600,600,Organik,201,66,484,394
kardus-4-_jpg.rf.9618cd358361e9662c5e6d1898609a80.jpg,600,600,Organik,160,64,471,586
kayu-20-_jpg.rf.96660e5185173d233d8b6d02a6a1f426.jpg,600,600,Organik,234,124,336,561
tissue-49-_jpg.rf.9668550990a72cce47139ee1dc818e83.jpg,600,600,Organik,174,141,456,507
bungkus_makanan-14-_jpg.rf.9694ac87ce2693293706843cf0fd74f6.jpg,600,600,Anorganik,94,86,453,397
daun-6-_jpg.rf.969e1ab38a41bed13bb4ac807a36c5e4.jpg,600,600,Organik,134,80,374,484
kaca-26-_jpg.rf.96bdb4a3ba69467cb8eba2d47408fe32.jpg,600,600,Anorganik,118,130,528,497
tissue-19-_jpg.rf.97badcc048fc32fee5371617dca73412.jpg,600,600,Organik,217,196,450,441
tissue-19-_jpg.rf.985db15f8db4a66b4dfae685d4346290.jpg,600,600,Organik,217,196,450,441
kardus-34-_jpg.rf.97988a76bd775f6a29d9baddba9a38ce.jpg,600,600,Organik,76,197,583,486
kardus-34-_jpg.rf.985ded81bf14ae52cbe65cd469bb7510.jpg,600,600,Organik,76,197,583,486
kardus-23-_jpg.rf.98b4fc8cd8b6d6c2eb5cfec412cda22c.jpg,600,600,Organik,163,76,474,579
botol_minum-12-_jpg.rf.98afc1360ef4f2b2ba1f1e20b7874bee.jpg,600,600,Anorganik,65,92,457,545
bungkus_makanan-3-_jpg.rf.98e7698d529516727c057f514b7d9d51.jpg,600,600,Anorganik,163,237,423,439
botol_minum-3-_jpg.rf.99179a028fb56a9588a52932450e2089.jpg,600,600,Anorganik,66,240,574,446
bungkus_makanan-20-_jpg.rf.98bbb2bb1a1cb1a0036557085c2a0eda.jpg,600,600,Anorganik,144,154,433,427
bungkus_makanan-45-_jpg.rf.99379244fbaf9d2aa43ff0262ae03821.jpg,600,600,Anorganik,50,112,450,490
bungkus_makanan-34-_jpg.rf.99b23488e14c6d936ac69f69d1284af3.jpg,600,600,Anorganik,99,169,451,497
kayu-43-_jpg.rf.99fb64030892d83790f3211a8441bf40.jpg,600,600,Organik,0,263,581,464
kaleng-21-_jpg.rf.9a08a19d19dcc5a7b3bef4e21e71f68a.jpg,600,600,Anorganik,6,56,423,519
kardus-30-_jpg.rf.99e9749389f81d409eebabce031945ed.jpg,600,600,Organik,68,212,537,485
baja-48-_jpg.rf.9a37050d2af6b7ead612d5acf7f8e638.jpg,600,600,Anorganik,131,20,419,596
bungkus_makanan-14-_jpg.rf.9aec3c7f0328a5f823287e5e51a5b006.jpg,600,600,Anorganik,94,86,453,397
kardus-9-_jpg.rf.9a58fa7c4994c1b486901d4b96186406.jpg,600,600,Organik,43,55,520,502
baja-16-_jpg.rf.9b0de6ddcbaea8cabe3cbcbc04102954.jpg,600,600,Anorganik,200,33,427,524
tissue-9-_jpg.rf.9b0f71686860a3e15bab423d7f0f213e.jpg,600,600,Organik,146,247,411,431
kertas-30-_jpg.rf.9b18be0a223cef921a63c1eb5ffa04c3.jpg,600,600,Organik,206,107,447,367
kayu-7-_jpg.rf.9b21c5e0ee7e9cbcd2b69ae166bfc05e.jpg,600,600,Organik,67,222,577,470
daun-21-_jpg.rf.9b5f6e5fdb16d96cf2d3169223545a28.jpg,600,600,Organik,21,164,524,407
kaca-31-_jpg.rf.9b3f8bfc79d97d314eeb40d76e6c6151.jpg,600,600,Anorganik,129,154,456,414
kayu-27-_jpg.rf.9babbf48a450decc1c45001986afabc0.jpg,600,600,Organik,200,98,395,600
daun-45-_jpg.rf.9c34b112728cb9395c71974cecbb0971.jpg,600,600,Organik,169,140,494,416
baja-15-_jpg.rf.9bb6a09aeffff07dbc5194f0313709fc.jpg,600,600,Anorganik,0,187,510,503
bungkus_makanan-6-_jpg.rf.9c2a59e86dd4c5b407fcc24b26033322.jpg,600,600,Anorganik,170,195,397,455
kertas-17-_jpg.rf.9c821910bddb8d66e284689ac738500b.jpg,600,600,Organik,163,154,467,463
bungkus_makanan-47-_jpg.rf.9caa7c29ba9ae10b8cb8a7eeb4d77bd0.jpg,600,600,Anorganik,213,191,439,444
kayu-4-_jpg.rf.9cd0a0d0b10bfeaadf078483862bc856.jpg,600,600,Organik,244,107,440,581
kaleng-12-_jpg.rf.9d4310eb4184746724aff05bcb2aa70e.jpg,600,600,Anorganik,3,32,465,470
kertas-49-_jpg.rf.9e701972a32cace14344d6f4a19fa274.jpg,600,600,Organik,113,166,420,493
daun-42-_jpg.rf.9d7d4a1c4ccfaf74e6f0eb4ad1ad02f7.jpg,600,600,Organik,166,93,530,414
daun-23-_jpg.rf.9e9983f2c008abb3090198ab5663ce80.jpg,600,600,Organik,86,247,510,486
daun-23-_jpg.rf.9d579f8a1518fdfa696282cf7cb2b53c.jpg,600,600,Organik,86,247,510,486
kaleng-14-_jpg.rf.9ea4bf143b551776e11a22b4fbc0134d.jpg,600,600,Anorganik,96,74,451,500
kayu-48-_jpg.rf.9e9db86ac89e116a47d8baa204697555.jpg,600,600,Organik,80,136,549,520
kaleng-44-_jpg.rf.9e9df8b267cbc96457674ae045327399.jpg,600,600,Anorganik,86,144,529,516
tissue-50-_jpg.rf.9ec3e157f7ed90901ca718d27a1f6b20.jpg,600,600,Organik,189,186,440,444
botol_minum-11-_jpg.rf.a011917e2f3c9313ba6de6dee4eac624.jpg,600,600,Anorganik,294,50,479,474
kardus-1-_jpg.rf.9f04194890fe36fa33ae775c81ef9958.jpg,600,600,Organik,53,67,567,575
kertas-12-_jpg.rf.9f70facfbaaf126fa36fac31e7cb9754.jpg,600,600,Organik,146,180,459,373
kayu-31-_jpg.rf.a0a198947d71a8e432fa9a8d89ac11be.jpg,600,600,Organik,171,76,336,580
bungkus_makanan-35-_jpg.rf.a0a4d411af35fb9a9101d88b842f62d8.jpg,600,600,Anorganik,124,147,390,400
kayu-47-_jpg.rf.a131deb623cbad537660b612a40fbf13.jpg,600,600,Organik,257,27,417,557
baja-15-_jpg.rf.a10fce72cf0792a7ded355f018a7a189.jpg,600,600,Anorganik,0,187,510,503
daun-22-_jpg.rf.a137cc34517930278a5978aa54c0c49b.jpg,600,600,Organik,109,173,447,467
botol_minum-1-_jpg.rf.a1e5c8285d671389d9130690057120cc.jpg,600,600,Anorganik,221,30,399,429
kardus-42-_jpg.rf.a1be59b6e70e209deba5466235b13718.jpg,600,600,Organik,41,144,524,504
botol_minum-6-_jpg.rf.9f0e4e5f0bf9cc11031163b4f7579c07.jpg,600,600,Anorganik,219,223,436,517
tissue-48-_jpg.rf.a184b81c9cf36840b97f82f1510fd5a6.jpg,600,600,Organik,170,157,437,497
kayu-23-_jpg.rf.a28061f19e4959454f8c96e968062a8a.jpg,600,600,Organik,187,93,416,600
kayu-42-_jpg.rf.a2859c1f6dee88ad9d2956674892d016.jpg,600,600,Organik,89,93,431,600
kaleng-24-_jpg.rf.a2d9eb968f0b1ea660e8dd0c5d58a727.jpg,600,600,Anorganik,77,10,597,497
